ID	logFC	AveExpr	t	P.Value	adj.P.Val	B
1903	1554880_at	0.0847587446325369	4.24214191211288	0.930195578484402	0.362170438474512	0.601791544162305	-5.91756551318227
27631	218345_at	-0.261573435268541	8.56035855783491	-0.930163659887088	0.362186603606855	0.601791544162305	-5.91759444374837
10932	201483_s_at	-0.136886846059824	6.9360882205884	-0.930069450494379	0.362234318647011	0.601834246141526	-5.91767982846625
24757	215463_at	-0.0522380802068749	2.33735429720829	-0.929932848212952	0.362303512247027	0.601904350800492	-5.91780362090891
4946	1559688_at	0.080882610599875	2.12759606217328	0.929504715758272	0.362520432856729	0.602108346743269	-5.9181914965812
45468	236218_at	0.0685454424444756	3.12789154570007	0.929431277875414	0.362557650138495	0.602151868812947	-5.91825801261367
17997	208578_at	0.0791342525584895	4.15728218930181	0.928618971797651	0.362969485828027	0.602579602770613	-5.91899343141004
21492	212185_x_at	-0.294918526921107	10.0692740147919	-0.928456051686022	0.363052123261793	0.60266189511305	-5.91914085912285
6605	1562457_at	0.081252642053907	2.31912911542997	0.928284772417373	0.363139014242768	0.602756550037478	-5.91929582533942
3257	1556822_s_at	0.0758632025634554	2.61897352239150	0.9280425860203	0.363261900547271	0.602918596697895	-5.91951490024467
41167	231912_s_at	-0.134567756559130	4.2717089850596	-0.927842091246285	0.363363653386636	0.60299595559275	-5.91969622214446
951	1553556_at	0.0552730884506611	2.04331026686742	0.927751707497057	0.363409530152007	0.603017179394871	-5.91977795085941
176	1552504_a_at	0.148688626414258	6.33693569182702	0.927694851079163	0.363438391178403	0.603046767554222	-5.91982935900947
19742	210342_s_at	0.104748624637953	3.02109704476575	0.927437985154998	0.363568798611108	0.603171624713629	-5.92006157447063
36733	227477_at	0.136835787071870	5.05478124937725	0.927330596784078	0.363623327532265	0.603188878423136	-5.92015863957013
19490	210085_s_at	-0.0725392942071852	3.53179572621815	-0.926999113823384	0.363791680106259	0.603302496433885	-5.9204581914899
7422	1563950_at	0.08110569473715	2.47293191863197	0.926894122080239	0.363845013852943	0.603343580989137	-5.92055304897059
21705	212399_s_at	-0.0971158692603877	7.10520236794835	-0.926854304460419	0.36386524178872	0.603352200127324	-5.92058902062325
20744	211410_x_at	0.0817719819885685	4.62096262021627	0.926712476160082	0.363937298750715	0.603355750635444	-5.92071713818718
32560	223282_at	-0.217735412035187	6.5863222177993	-0.92659693933654	0.363996005168022	0.603367741406792	-5.92082149251781
48187	238937_at	-0.140810980380650	3.58423028712108	-0.926452304212724	0.364069505887763	0.603402623378169	-5.92095211185863
53787	244536_at	0.0835105430766636	2.70732667703106	0.926239400375927	0.364177717451472	0.603540865740937	-5.92114435009252
16258	206811_at	0.115021258130465	2.78620998485641	0.92618028393242	0.364207768077984	0.60357237268622	-5.92119772113094
21043	211721_s_at	-0.0926980223219318	2.74439583895267	-0.926011152678709	0.364293751610557	0.603644349631115	-5.92135039748159
28188	218903_s_at	-0.124508808580090	5.09685656655053	-0.925838444706727	0.364381567470371	0.603768048973157	-5.9215062759794
8547	1566984_at	0.0763177250295066	2.78712680959044	0.92574293696583	0.364430135826078	0.603794475039116	-5.92159246546082
14416	204968_at	0.0991094805470025	5.80503382395276	0.925682542598604	0.364460850279829	0.603827065514671	-5.9216469631812
13899	204451_at	0.180189557664151	5.95319339258419	0.925566575769932	0.364519831779233	0.603906484532136	-5.9217515982944
4451	1558844_at	-0.0706473592952408	2.89722795478603	-0.925425573741776	0.36459155492869	0.603945675204369	-5.92187880596848
33220	223944_at	0.091729980791281	3.58350544240713	0.92541149291417	0.364598717905269	0.603945675204369	-5.92189150827255
4656	1559208_at	0.0505085406200385	2.01579643154809	0.925220310602651	0.364695982449964	0.604033590029135	-5.92206395601603
23428	214128_at	-0.105476616459094	3.97912534426281	-0.925112251553437	0.364750965456649	0.604088057321124	-5.92216141144624
11010	201561_s_at	-0.160927920453746	8.3800510574874	-0.924963478855122	0.364826673582542	0.604176840167363	-5.92229556816364
4531	1558990_at	-0.0544148055545954	2.07084422593018	-0.924646515611504	0.364988006236763	0.604297587772008	-5.92258132526036
42186	232932_at	0.0951552962380977	3.7490139251387	0.924484501588123	0.365070488915597	0.604379246092783	-5.92272735347153
22913	213612_x_at	0.123042238432006	9.38617755559474	0.924376663940466	0.365125396845059	0.604451844627232	-5.92282453774162
38099	228844_at	0.0796226999886085	2.77559821916085	0.924257045038068	0.365186309904908	0.604527530940401	-5.92293232712676
46645	237395_at	0.0539878773780682	1.97523677144026	0.923984317521866	0.365325215197521	0.604636178021022	-5.92317803548371
1472	1554305_at	0.053363274719787	2.57906875790148	0.923636144176822	0.365502597674101	0.604834210736208	-5.92349161782529
12404	202954_at	-0.252879950459878	6.2342771675026	-0.92359747005841	0.365522304364806	0.604834210736208	-5.92352644293011
1088	1553747_at	0.0704901004151162	2.32706612617089	0.923532641097956	0.36555534004282	0.604870569162642	-5.9235848168114
314	1552696_at	-0.076943087258833	2.36556593854495	-0.923409434475173	0.365618129418795	0.604911608554067	-5.92369574519694
32525	223247_at	-0.133003440100078	5.84926245754555	-0.923397136084618	0.365624397400754	0.604911608554067	-5.92370681723224
3040	1556484_at	0.0983289847482478	3.89762827721223	0.922992067836912	0.365830883997685	0.605161671988789	-5.92407141720528
372	1552775_at	0.0697096232947825	2.79824197472408	0.92291117182726	0.365872130658207	0.605169192065381	-5.92414421359426
16256	206809_s_at	-0.146055618439821	6.17723019006101	-0.922874612214215	0.365890772420764	0.605169192065381	-5.92417711078227
16863	207420_at	-0.0710757808841027	2.37161280912892	-0.92215162154045	0.366259555709176	0.605669213574061	-5.92482742702968
13581	204133_at	0.089917456158119	4.67682945350107	0.921733657091487	0.366472864048568	0.605911997395006	-5.92520316305736
29705	220420_at	0.0569490606540111	4.02927379071071	0.921674959965675	0.366502826776938	0.605918938190764	-5.92525591719148
14314	204866_at	0.144967088876295	4.28214150534834	0.9215603950857	0.366561312643065	0.605948292328332	-5.92535887360778
42632	233380_s_at	-0.118501411631470	5.98069411090556	-0.921371324379204	0.366657847647825	0.606029296466331	-5.9255287605477
16187	206740_x_at	-0.056673119796339	2.12618922131163	-0.921273421566886	0.366707841146658	0.606065178982835	-5.92561671713438
47311	238061_at	0.123220646310201	3.98915800498384	0.92121011282006	0.366740171804561	0.606079038006721	-5.92567358956315
19274	209867_s_at	0.179330898815995	4.84752039841787	0.92113392169632	0.366779083781061	0.606125023597688	-5.92574202988229
46588	237338_at	-0.202236213062129	5.1700153067554	-0.920949191637918	0.36687343966934	0.606212002261195	-5.92590794590381
16847	207403_at	0.0695293757325217	2.85085600116936	0.92044947568848	0.367128764121647	0.606464595394014	-5.9263566134872
13469	204021_s_at	-0.164439090210005	5.77270835372486	-0.920307625067402	0.367201262705726	0.606529380938206	-5.92648393234754
33529	224259_at	0.0691141029223696	2.56171410761906	0.91985271720531	0.367433826314251	0.606796247828367	-5.9268921151348
26041	216750_at	0.0635147650028003	3.03737915498399	0.919730639313606	0.367496253154831	0.60682353181343	-5.92700162223506
53961	244710_at	-0.0954300426908747	2.55514739956040	-0.919615420832957	0.367555178778168	0.606893951007046	-5.92710496392877
43957	234707_x_at	0.103156867126058	3.84773161135605	0.919270407278047	0.367731664960006	0.607038699969455	-5.9274143416583
5524	1560746_at	-0.0464858182302172	1.86050806727222	-0.919113248583156	0.36781207566639	0.607098120364071	-5.92755523211209
48407	239157_at	0.0796467798513074	3.76361477794897	0.918927833486788	0.367906958879271	0.607150665569291	-5.92772142535625
904	1553500_at	-0.0780854433179785	2.49492289260395	-0.918552583970556	0.368099036625154	0.607351746611953	-5.92805767809445
13518	204070_at	0.211065741650316	7.70115627264368	0.918283404048953	0.368236861934733	0.607485416352226	-5.92829880595784
16303	206856_at	0.129870626081552	3.61071648316232	0.918161994979644	0.368299036943647	0.607485416352226	-5.92840754122007
17836	208414_s_at	0.115185046204299	4.92249636265218	0.918053278913907	0.368354717638317	0.607523363452688	-5.92850489720243
1206	1553923_at	-0.0646017712834936	2.72524647554114	-0.91804849021664	0.368357170375871	0.607523363452688	-5.92850918526839
7429	1563978_at	-0.0501622853400083	2.43336405532328	-0.91758277106419	0.368595760363762	0.607731166065217	-5.92892611721693
10004	200062_s_at	0.122168636685650	11.7556639104711	0.91754862869406	0.368613255690913	0.607733594931827	-5.92895667524245
16773	207328_at	0.085846915112894	2.56844748101117	0.91685272114368	0.368969974796480	0.608065515818365	-5.92957929550192
27018	217732_s_at	-0.124047515030696	10.6411434421224	-0.916840014095156	0.368976490503995	0.608065515818365	-5.92959066028352
44448	235198_at	-0.166937415033261	4.61341214380703	-0.916560397546142	0.369119886939852	0.608173336794139	-5.92984070356662
28355	219070_s_at	0.101238079967189	5.79211636925768	0.91653891757353	0.369130904097183	0.608173336794139	-5.92985990881928
46149	236899_at	0.0938562215653764	2.41687998563592	0.916380899978166	0.369211958618494	0.608233566466786	-5.93000117961353
52526	243275_at	0.068210147569494	2.09752096566120	0.916237013161601	0.369285775091481	0.608280006054696	-5.93012979760562
10541	201092_at	0.132454396056279	8.1646383058151	0.916217521486502	0.369295775418008	0.608280006054696	-5.93014721944661
22541	213238_at	0.227003509008998	4.93935577277387	0.916151095102113	0.369329857243054	0.608281843878615	-5.93020658939175
24298	215002_at	-0.0656596710739885	2.11718830263839	-0.915905759343843	0.369455751386623	0.608378556367304	-5.93042582872986
31977	222697_s_at	-0.205316375404649	4.65679105867934	-0.915717460570642	0.369552396301589	0.608443827681839	-5.9305940612518
17465	208035_at	0.0661574781726513	2.33254895272724	0.915655758200107	0.369584068880389	0.608443827681839	-5.93064918128082
37633	228378_at	-0.142595243290259	3.48080358972597	-0.915342821011947	0.369744731096953	0.608582555890908	-5.93092868173084
6770	1562722_at	0.0766719924655295	2.27797673171422	0.915256218182746	0.369789201250673	0.608597711639642	-5.93100601558865
20106	210723_x_at	-0.0558836299110603	2.99508501350297	-0.914940500997851	0.369951350627656	0.608791274509167	-5.93128788467222
33629	224362_at	-0.0576959345441335	2.05145960136065	-0.914458231251427	0.370199130899698	0.609015720834692	-5.93171827637307
43928	234678_at	-0.0608245833567271	2.14309537528934	-0.91438370121168	0.370237432719987	0.609037148233372	-5.93178477042812
16625	207179_at	0.097336460464816	3.09273055766586	0.914367860973397	0.370245573534171	0.609037148233372	-5.93179890209221
5534	1560757_at	-0.084568624212876	2.5550260830889	-0.914162335040687	0.37035121076779	0.60917426139377	-5.93198223884863
8208	1566218_at	0.0804882934461566	2.70176914866624	0.913983776033199	0.370443003635464	0.609270259115272	-5.93214148912752
3181	1556711_at	0.112601134602053	2.45568447451715	0.913810218937781	0.370532239600861	0.60933227807077	-5.93229625077616
5402	1560522_at	-0.0723593638272764	2.41243354869344	-0.913721950282353	0.370577629204266	0.609373771033684	-5.93237494989569
45769	236519_at	-0.0720116358040435	2.43185305307852	-0.913329729114989	0.370779362186432	0.609550575798039	-5.93272456375346
48108	238858_at	0.0718632603589882	2.26007322917985	0.913028421292527	0.370934384715041	0.609693286564901	-5.93299304584484
40559	231304_at	-0.0928340558906888	2.28558553396663	-0.912797630277009	0.371053155481405	0.609859676765342	-5.93319863803592
46055	236805_at	-0.057279185618861	3.44745849769917	-0.912770216507159	0.371067264960218	0.609859676765342	-5.93322305544582
21477	212170_at	0.155605227316642	3.97615722608576	0.91267289992379	0.371117355298139	0.609920686573456	-5.93330972971762
34228	224969_at	0.099040023083707	7.03475288963742	0.912372596216003	0.371271954471103	0.610101409915471	-5.933577138962
4343	1558679_at	-0.0797763743909452	2.53351263994950	-0.912290064883198	0.371314449852177	0.610152903124688	-5.9336506157551
1014	1553642_at	0.0699144910992446	4.59413072825989	0.912135921316616	0.371393827001063	0.610228317444499	-5.93378783169274
46216	236966_at	0.198962335861431	4.30210845233303	0.911802900830727	0.371565356265745	0.610425018200789	-5.93408420744743
40836	231581_at	0.0460459851010262	1.92852603549627	0.911708944204156	0.371613760109307	0.610475625417876	-5.93416780719249
24640	215345_x_at	0.067778048164858	2.8581189931187	0.911608597000178	0.371665460813153	0.610475625417876	-5.93425708426571
41698	232443_at	-0.094660527288033	2.69124601146525	-0.911546916293528	0.371697242198733	0.610475625417876	-5.93431195594564
32252	222972_at	-0.0520082385319824	2.21689131482465	-0.910593168156987	0.372188896220443	0.611038882408574	-5.93515998058536
44627	235377_at	0.0608522848972091	2.45963794396359	0.910495929173157	0.372239046769591	0.611075799402909	-5.93524639437283
51827	242577_at	-0.07184980110934	2.19912822367866	-0.91018122126798	0.372401386557374	0.611195331958516	-5.93552600858812
39694	230439_at	0.107973931328017	4.93200184689872	0.910105036951918	0.372440692727240	0.611195331958516	-5.93559368397779
47875	238625_at	-0.0573618996210308	2.1821403586377	-0.90929800772941	0.372857236086742	0.611725017110696	-5.93631025484108
39622	230367_at	0.0853728971519412	3.05938240190316	0.909297894506206	0.372857294547842	0.611725017110696	-5.93631035533198
39375	230120_s_at	-0.133631527617230	2.6930732231662	-0.908989713264544	0.373016441772199	0.61185868940485	-5.93658383766442
114	1552411_at	0.0875902370938033	3.40523010500529	0.908974330191813	0.373024386889435	0.61185868940485	-5.93659748646664
51517	242267_x_at	0.074923531179242	2.47076732610265	0.908931799102814	0.373046354116336	0.61185868940485	-5.93663522153388
36352	227096_at	0.092778830617946	5.22691819753601	0.908605950878957	0.3732146824936	0.612021156393176	-5.93692427116116
12602	203153_at	0.311003858286413	5.38255771305525	0.90855924213093	0.373238815657807	0.612021156393176	-5.93696569713905
30334	221049_s_at	0.112078861208731	4.96052722960275	0.908535725074005	0.37325096668438	0.612021156393176	-5.93698655366437
15826	206379_at	0.0717895865807914	3.36477140985769	0.908501712629146	0.373268541034967	0.612021156393176	-5.93701671732831
52790	243539_at	-0.148363745779222	5.19708312648426	-0.908365711953105	0.373338818533233	0.612081318879263	-5.9371373179776
29953	220668_s_at	-0.088176372053638	3.99316955442706	-0.908170495842318	0.373439710527018	0.612210013884582	-5.93731039955599
37223	227968_at	0.0801813717280675	5.90435612687378	0.907920082827957	0.373569155886536	0.612381707223576	-5.93753236906639
583	1553072_at	0.0690815892826495	2.70750255984926	0.907729617430126	0.373667632534248	0.612436757960671	-5.93770116220124
5017	1559827_at	-0.200878052308861	3.10087648486444	-0.907593819188933	0.373737855005809	0.61246056092832	-5.93782148848114
16215	206768_at	0.074756520941853	3.55232452285037	0.907206900154718	0.373937982082905	0.612696190187985	-5.93816423298544
20109	210727_at	0.0686793414841849	3.10430813295148	0.906989960322814	0.374050221376797	0.612843362613538	-5.93835634552808
35423	226166_x_at	0.148768090820440	5.0659538246303	0.906786923315779	0.374155287854989	0.612886942401328	-5.93853610774219
15565	206118_at	0.173245737395683	4.58754947588559	0.906664834444337	0.374218475120508	0.612972082063985	-5.93864418320536
29868	220583_at	0.107841818765483	4.5042406627922	0.906609318635286	0.374247209736016	0.612982420907603	-5.93869332242599
53945	244694_at	0.11259875617481	3.43391490921354	0.90650648529186	0.374300439444208	0.613039819432263	-5.93878433688318
16507	207060_at	-0.0625512578988161	2.29876648987632	-0.90649187131695	0.374308004493866	0.613039819432263	-5.93879727046162
4588	1559079_at	0.0620946641228759	2.20868755837479	0.905211440996839	0.374971222276184	0.613727034214949	-5.93992971918987
37113	227858_at	-0.175262432590040	4.34143164012688	-0.905092078456353	0.375033087364545	0.613791542241341	-5.940035211155
28824	219539_at	0.113283461112658	5.7257319134994	0.904847892517785	0.375159668865097	0.613878190090034	-5.94025098116971
9221	1569443_s_at	0.0743007721554112	2.85157577264038	0.904795021349447	0.375187080019178	0.613878190090034	-5.94029769260789
33296	224021_at	-0.0513998332277867	1.94873679846796	-0.904770584117207	0.375199749993573	0.613880549747094	-5.94031928193669
38131	228876_at	0.185721385486823	6.10856119636902	0.904704664490402	0.375233928757431	0.613918099671211	-5.94037751662464
7514	1564200_at	0.050411949841163	2.48867647683718	0.90460507471603	0.375285569101649	0.613954598041952	-5.94046548871635
9070	1569172_a_at	-0.0608657019806715	3.09007890817495	-0.904284866977715	0.375451638382262	0.614060708903889	-5.94074828163321
28533	219248_at	0.119767969287992	4.51971979291353	0.904209579143633	0.375490691935978	0.614099296509215	-5.9408147589422
7031	1563090_at	0.0719547990970724	3.99103076386317	0.90387413280431	0.375664728333802	0.614163472823928	-5.94111088743038
20997	211674_x_at	-0.121105900448967	2.57286587978329	-0.903802244560554	0.375702032341039	0.614206094314267	-5.94117433635214
41527	232272_at	-0.0897491504102996	2.57797630272121	-0.903510846068895	0.37585326889309	0.614425282256904	-5.94143147816736
27786	218500_at	-0.128362284200318	4.00382281639159	-0.903327422558706	0.375948486741697	0.614480639081074	-5.94159329904574
7571	1564314_at	0.0748462811694282	2.7434811797348	0.903327128554592	0.375948639376333	0.614480639081074	-5.94159355839917
30524	221240_s_at	0.0862653685970818	5.00086628470137	0.903171891992105	0.376029237411357	0.61452052114616	-5.94173048818313
30157	220872_at	-0.064550608290951	2.03860453815731	-0.902810893362834	0.376216710109935	0.614645771248807	-5.94204883045574
7703	1564658_at	0.106884985276879	4.82309174849795	0.902333728400034	0.37646460446799	0.614865253905726	-5.94246943142939
40727	231472_at	0.0736079152955575	2.52934263616576	0.901455298911598	0.376921243162588	0.615169222982522	-5.94324319080573
40827	231572_at	0.0684564454721452	2.69014620262397	0.901137802792635	0.377086378587106	0.615383629801809	-5.94352268331538
33931	224671_at	-0.129442151778974	6.47646274340046	-0.90105303518789	0.377130475795195	0.615437224334476	-5.94359728896556
8651	1567341_at	-0.102727186544405	3.20989355374124	-0.900764897186196	0.377280394310219	0.615571637090756	-5.94385083623999
7341	1563743_at	0.0630651060302148	3.13046516072823	0.900679609859362	0.377324776923728	0.615607310166652	-5.94392587045994
53063	243812_at	0.0588610337117994	2.3801737630467	0.900288700489042	0.377528245962742	0.615810640174615	-5.94426970095531
24858	215564_at	0.0441668884040602	1.96129163738273	0.900151927113067	0.377599453805192	0.61590841696894	-5.9443899694192
42596	233343_at	0.0609811757898	2.11894965159803	0.900062500318282	0.377646016542263	0.615965990109133	-5.9444685956068
29669	220384_at	-0.0692214898109089	2.34746388291404	-0.899849581067224	0.377756894530887	0.616054948651085	-5.94465577014853
42542	233289_at	0.219481621699029	3.05788738365148	0.899667223542245	0.377851874487784	0.616138697798655	-5.9448160455982
614	1553115_at	0.109389966260246	4.02005874185385	0.899664439105925	0.377853324868567	0.616138697798655	-5.94481849262727
16213	206766_at	0.0610545603392136	3.5163717415466	0.89955879332425	0.377908357244537	0.616191680554248	-5.94491133146764
51767	242517_at	0.0897175010626254	2.42857691994576	0.899448718416006	0.377965702424332	0.616230051589395	-5.94500805174716
17392	207958_at	0.0505201587307105	2.11847521581426	0.89895745221396	0.3782217047294	0.616442752991481	-5.9454395820735
36140	226884_at	0.059635716123603	2.00602644775715	0.89884258225623	0.378281580726755	0.616487687449262	-5.94554045276438
16839	207395_at	-0.0620838048586791	2.53672802399329	-0.898675936896005	0.378368455748332	0.6165994632937	-5.9456867676877
7570	1564310_a_at	0.115334820077952	2.65340377558614	0.898654925847435	0.378379410091713	0.6165994632937	-5.94570521363789
29899	220614_s_at	0.0447304563702144	2.05430576246569	0.898508362195438	0.378455828479649	0.61665050207739	-5.94583387317671
17399	207965_at	0.0859734229696656	2.99333335863953	0.898248353570327	0.378591422122799	0.616716899194496	-5.94606207139155
49078	239828_at	-0.0752498266133665	2.55232095572517	-0.897954994848097	0.378744446073960	0.61684161159511	-5.94631946590994
45743	236493_at	0.109562534465151	3.08928124385452	0.897933548811195	0.378755634509251	0.61684161159511	-5.94633827971598
29782	220497_at	0.0514802301541546	2.04911711908781	0.897685525258669	0.378885044619166	0.616937870467357	-5.94655583118903
27019	217733_s_at	-0.143009074392877	11.7074705200392	-0.897593985045006	0.378932814477239	0.616960532192104	-5.94663611070837
12433	202983_at	0.219224019549821	5.73261941666831	0.897473019463531	0.378995945905112	0.617023850568815	-5.94674218421442
50424	241174_at	0.0697464057277353	2.34329944310025	0.897189274465926	0.37914405834511	0.617108820184696	-5.94699094527026
16787	207343_at	0.0748073404793317	2.82698424502981	0.897181633617696	0.379148047327742	0.617108820184696	-5.94699764304087
14295	204847_at	0.118218142452746	6.18108105405904	0.897046431690806	0.379218635431342	0.617169926053004	-5.94711614880438
100	1552391_at	0.0893276573042985	2.63018487482172	0.897041159446986	0.379221388212669	0.617169926053004	-5.94712076963983
48874	239624_at	0.104499807409203	2.41551153444356	0.896893163878337	0.379298666064982	0.617225350965888	-5.94725046943004
7701	1564654_at	-0.0637220430650882	2.17382254614878	-0.8965779351797	0.379463301400374	0.617346267267695	-5.94752666210627
30086	220801_s_at	0.0696789442180665	3.07466864101314	0.89655200433201	0.379476846462579	0.61734993395446	-5.94754937782053
39991	230736_at	0.0879269116412829	2.67802009406364	0.896377308281508	0.379568107786170	0.617415401891732	-5.94770239762421
30229	220944_at	0.074637298973657	3.35236360398106	0.896332246408986	0.379591650474287	0.617415401891732	-5.94774186373673
7124	1563255_at	0.0897322827630038	2.83819583064386	0.896275222415776	0.379621444176906	0.617415401891732	-5.94779180387872
21325	212018_s_at	0.177758030419478	6.60109395973214	0.89625882186352	0.379630013366186	0.617415401891732	-5.94780616651287
39932	230677_at	0.147053376698932	4.75174254785665	0.896163112519127	0.37968002345294	0.617463789293101	-5.9478899782303
33125	223848_at	0.0627517004641378	2.23633484075409	0.896093092656235	0.379716613001134	0.617478306855836	-5.94795128865991
8538	1566968_at	-0.153170472279577	3.88207832787378	-0.895523002656525	0.380014605140271	0.6178193943421	-5.94845030232434
21071	211750_x_at	0.12628964248281	11.1956079040116	0.895234775318623	0.380165323062847	0.617928537601841	-5.94870248246902
41213	231958_at	0.0679298057380162	3.32433720611986	0.895031748299012	0.380271512149417	0.617962399368982	-5.94888007262053
36385	227129_x_at	0.215107091569687	5.80592072582515	0.894921471467117	0.380329198324157	0.618006594561566	-5.94897651739751
15472	206024_at	0.0776274798688985	2.82367650422040	0.894846914262268	0.380368202697524	0.61802768150036	-5.94904171661588
50152	240902_at	0.0563330844226813	2.45769316988872	0.894795867611649	0.380394909110138	0.6180527073667	-5.94908635327783
18995	209584_x_at	0.20577261025172	5.74523105848695	0.894549793096477	0.380523666796619	0.618170058298822	-5.94930149473703
6663	1562558_at	0.0516341255242387	1.98714366871966	0.89431390793384	0.380647119776179	0.618333866354584	-5.94950767610245
1691	1554601_at	-0.0549861474377007	2.04794705872278	-0.894165337722508	0.380724889041891	0.618373929416501	-5.94963751170786
23974	214677_x_at	-0.412232989020964	11.8880474394878	-0.894081064148567	0.380769006783279	0.618397015869291	-5.94971114953174
4383	1558743_at	0.0402559965277722	1.94323120337841	0.893788448375408	0.380922218998041	0.618527879365943	-5.94996678565222
10661	201212_at	-0.223831637238404	7.3938236293442	-0.893783264198783	0.380924933772474	0.618527879365943	-5.94997131397171
9431	1569781_at	0.0541500619185773	2.41022699990278	0.893501883615113	0.381072302109094	0.618693672580316	-5.95021706011161
44996	235746_s_at	-0.175790993483496	3.57180316055594	-0.893249508973235	0.381204510868691	0.618830417190954	-5.95043741250306
10781	201332_s_at	-0.171770956792479	5.68764534684219	-0.893235246893065	0.381211983087145	0.618830417190954	-5.9504498632298
50420	241170_at	0.0480625264912371	2.15434094848036	0.892726448834282	0.381478616428966	0.61912378650039	-5.95089392061946
32586	223308_s_at	-0.102805407948717	3.37462139884067	-0.892693753758304	0.381495754315466	0.61912378650039	-5.9509224474571
37562	228307_at	-0.176577538197406	4.97141106818543	-0.892614203214809	0.381537454695295	0.619173082884606	-5.95099185218526
9584	1570021_at	-0.112074030975876	2.36322684771434	-0.891790117277279	0.381969616131171	0.619653703289671	-5.95171049663321
47005	237755_s_at	0.0520297650664032	2.22167033632199	0.891616592491541	0.38206065564866	0.619746227603111	-5.95186174036052
17774	208350_at	-0.0599432299233147	2.37809351042745	-0.891549773636497	0.38209571584998	0.619766324436266	-5.95191997219648
9299	1569568_at	0.0524949835299897	1.95570206314999	0.891258359451617	0.382248647024766	0.619922426840658	-5.95217388876415
28345	219060_at	0.160520125742552	3.70996810391583	0.890987669887917	0.382390738034054	0.620060777545005	-5.95240967832246
51145	241895_at	0.0769216452907497	2.37743163312799	0.890970409503674	0.382399799568716	0.620060777545005	-5.95242471106742
22129	212823_s_at	0.100073996262805	5.91785945868377	0.890900665890592	0.382436415722282	0.620070381402225	-5.95248545075609
31984	222704_at	0.0820128502087032	4.5757187086615	0.890832658644146	0.382472122474921	0.620082531618915	-5.95254467398754
22923	213622_at	0.161737696524756	3.71335685005812	0.890754024800325	0.382513411372571	0.620087411832637	-5.95261314601509
37755	228500_at	0.165035566152378	4.29726559961054	0.89075397293765	0.382513438605482	0.620087411832637	-5.95261319117372
27352	218066_at	-0.155934039775610	7.13430772314543	-0.890649212695544	0.382568450434465	0.620118394848358	-5.95270440456297
465	1552910_at	0.0462059246953266	2.09048596921615	0.890550085860098	0.38262050881046	0.620150685812154	-5.95279070383511
15276	205828_at	0.0710126565716758	2.2619396990221	0.89047504126611	0.382659923015164	0.620184712934758	-5.95285603130289
30551	221267_s_at	0.153810532909117	7.46428386610061	0.890396705885664	0.382701068410076	0.620203866768571	-5.95292421799137
44179	234929_s_at	-0.0780153113424724	4.17174529892656	-0.89034486111622	0.382728301293073	0.620203866768571	-5.95296934297698
5877	1561257_at	0.0848814351913831	2.57371347477295	0.89032296749827	0.382739801895535	0.620203866768571	-5.95298839815216
24301	215005_at	0.0776132371112475	3.83410283009048	0.890076275258746	0.382869403664728	0.620303572032151	-5.95320307736569
12896	203448_s_at	-0.134537961128278	5.24364631317876	-0.889793303605782	0.383018100477907	0.620434173069937	-5.95344925993883
16487	207040_s_at	0.130907374978948	8.4779212975269	0.889548234192377	0.383146910834461	0.620587668855141	-5.95366240912592
36677	227421_at	-0.144040174290356	6.18866259130085	-0.889482793974941	0.383181311506401	0.620588234444518	-5.9537193165377
47159	237909_at	0.0632204264219451	3.05032596589738	0.889179768589623	0.383340632500604	0.62076964124244	-5.9539827794395
29490	220205_at	-0.0507189804754873	1.95983433984348	-0.889177258815796	0.383341952239789	0.62076964124244	-5.95398496119296
24897	215603_x_at	-0.238379874328625	4.7340375874787	-0.888870937093654	0.383503050734816	0.62088038765939	-5.95425120453096
19545	210140_at	0.175780977425945	4.96046262061566	0.888859004812797	0.383509326969052	0.62088038765939	-5.95426157389532
22751	213449_at	-0.0999743025043385	3.12046071275584	-0.888713336336647	0.383585952226455	0.620986052112084	-5.95438815195724
4262	1558533_at	-0.0866197248696152	3.47167967516059	-0.887879784018998	0.384024614089063	0.621280658895885	-5.95511209298679
30558	221274_s_at	0.0797345755937773	5.66571518153469	0.887870911952914	0.384029284829361	0.621280658895885	-5.95511979498725
50623	241373_at	0.0997425839424402	4.80737866748094	0.887458171553478	0.38424661496475	0.621501128398996	-5.95547802324612
4135	1558292_s_at	-0.257881950345901	3.85124289520795	-0.887439401873387	0.384256500126194	0.621501128398996	-5.95549431026297
32552	223274_at	0.0800361355985135	4.07877528556851	0.88564631905825	0.385201603729274	0.622604139554342	-5.95704874478135
32341	223061_at	0.0887493322515907	5.45950438871459	0.88554251902624	0.385256361393896	0.622604139554342	-5.95713864011098
560	1553043_a_at	0.158606714160077	4.00524535583417	0.885268344241265	0.385401021338867	0.622731821368844	-5.95737604022212
41830	232575_at	0.0565427890177008	2.23438139333794	0.885127383985693	0.385475408504593	0.622752293326312	-5.95749806705726
14160	204712_at	-0.058980125060907	2.21341624098651	-0.884614091582293	0.385746360952496	0.62297097282758	-5.95794226254962
26620	217334_at	0.0530880239635119	2.25420336266555	0.884512315206587	0.385800100560362	0.623021998833206	-5.95803030980497
21415	212108_at	-0.0942549330045344	7.22762505490617	-0.884213872542383	0.3859577113722	0.623165043536457	-5.95828843970688
32300	223020_at	-0.121729472856428	7.70604794326291	-0.883821542949786	0.386164968769083	0.623306690237253	-5.95862765123861
